pair_ID	entailment_judgment	relatedness_score
8244	NEUTRAL	4.61350339
8245	NEUTRAL	4.70803143
8250	NEUTRAL	4.0407147
8252	NEUTRAL	3.92403397
8253	NEUTRAL	4.43592872
8254	NEUTRAL	4.41233842
8255	NEUTRAL	4.39029794
8256	NEUTRAL	4.51634525
8257	NEUTRAL	4.10178853
8259	NEUTRAL	4.07829617
8260	NEUTRAL	3.80176548
8261	NEUTRAL	3.8860659
8262	ENTAILMENT	4.68148176
8265	ENTAILMENT	4.59924301
8268	NEUTRAL	4.30127498
8270	NEUTRAL	4.31788298
8271	NEUTRAL	4.6146644
8273	ENTAILMENT	4.41304024
8275	NEUTRAL	3.77522591
8278	NEUTRAL	3.25181063
8279	NEUTRAL	3.1746596
8280	NEUTRAL	3.50259265
8284	NEUTRAL	4.38188714
8286	NEUTRAL	3.80252513
8287	NEUTRAL	3.94723324
8290	CONTRADICTION	3.54105337
8291	ENTAILMENT	4.78720205
8292	ENTAILMENT	4.81062304
8293	NEUTRAL	4.39611997
8295	NEUTRAL	4.55692152
8297	NEUTRAL	4.53565767
8298	ENTAILMENT	4.18681317
8299	NEUTRAL	3.88317716
8301	NEUTRAL	4.08817681
8302	NEUTRAL	4.17848333
8303	CONTRADICTION	3.75876605
8308	CONTRADICTION	4.56323842
8309	ENTAILMENT	4.5258735
8310	ENTAILMENT	4.68757694
8311	NEUTRAL	3.00977027
8315	NEUTRAL	3.19325741
8318	NEUTRAL	4.47516066
8319	CONTRADICTION	3.82642648
8320	NEUTRAL	3.63000718
8322	NEUTRAL	3.20636884
8324	ENTAILMENT	4.00454228
8332	NEUTRAL	3.34278575
8337	ENTAILMENT	4.47303698
8341	NEUTRAL	4.10634693
8342	ENTAILMENT	4.58077414
8344	CONTRADICTION	4.39195185
8346	ENTAILMENT	4.70172191
8348	ENTAILMENT	4.48938266
8350	NEUTRAL	4.45551848
8353	ENTAILMENT	4.22706486
8354	NEUTRAL	4.13068925
8357	NEUTRAL	4.16876067
8359	NEUTRAL	3.79922347
8361	NEUTRAL	4.56699977
8364	NEUTRAL	4.67235856
8365	NEUTRAL	4.10020943
8369	NEUTRAL	4.12347613
8370	NEUTRAL	4.69887623
8371	CONTRADICTION	4.07373186
8372	NEUTRAL	4.53665184
8373	NEUTRAL	4.36555377
8378	NEUTRAL	3.9961022
8380	NEUTRAL	4.28287158
8382	ENTAILMENT	4.87064561
8385	ENTAILMENT	4.57673374
8386	NEUTRAL	4.48108481
8387	NEUTRAL	4.47329093
8390	ENTAILMENT	4.61629001
8391	ENTAILMENT	4.00389903
8392	NEUTRAL	3.3622537
8393	NEUTRAL	2.64412016
8394	NEUTRAL	3.53643664
8395	NEUTRAL	3.5931856
8397	ENTAILMENT	4.44095394
8399	ENTAILMENT	4.8371043
8401	NEUTRAL	4.19076375
8402	NEUTRAL	3.18048926
8403	NEUTRAL	3.2969084
8405	ENTAILMENT	3.82435251
8408	NEUTRAL	4.30983269
8410	ENTAILMENT	4.26193083
8411	ENTAILMENT	4.32473633
8413	NEUTRAL	4.40095374
8414	ENTAILMENT	4.36165929
8415	CONTRADICTION	4.17477267
8416	NEUTRAL	3.29886819
8418	NEUTRAL	4.18071307
8420	NEUTRAL	3.2676575
8422	NEUTRAL	3.53391801
8423	NEUTRAL	2.98623497
8427	CONTRADICTION	4.02728754
8428	NEUTRAL	4.17365276
8429	NEUTRAL	3.44632847
8432	NEUTRAL	3.94508717
8433	NEUTRAL	4.37285794
8436	ENTAILMENT	4.20708752
8438	NEUTRAL	2.52497998
8439	NEUTRAL	2.71650153
8440	NEUTRAL	3.64811135
8442	NEUTRAL	4.25969863
8443	NEUTRAL	3.99577516
8445	NEUTRAL	4.39252719
8447	NEUTRAL	4.27653745
8448	NEUTRAL	3.85487761
8450	NEUTRAL	4.43272106
8454	ENTAILMENT	4.18423104
8463	ENTAILMENT	4.74008445
8464	NEUTRAL	3.63709332
8465	NEUTRAL	3.23063636
8466	NEUTRAL	3.22172626
8467	NEUTRAL	3.17581027
8468	NEUTRAL	3.93601122
8472	NEUTRAL	4.65164002
8473	NEUTRAL	3.03083295
8477	NEUTRAL	3.13985343
8478	NEUTRAL	4.85060331
8480	ENTAILMENT	4.83664216
8485	NEUTRAL	4.58458495
8487	NEUTRAL	4.32435491
8488	NEUTRAL	4.06872658
8491	NEUTRAL	4.60741683
8495	NEUTRAL	3.13656111
8496	ENTAILMENT	4.49067335
8497	CONTRADICTION	4.25845149
8498	ENTAILMENT	4.41551385
8499	CONTRADICTION	4.15772763
8503	CONTRADICTION	3.95703169
8508	NEUTRAL	4.22457034
8509	NEUTRAL	3.89809975
8510	NEUTRAL	3.79231967
8513	NEUTRAL	3.94186794
8515	CONTRADICTION	4.41162577
8518	NEUTRAL	4.01902611
8519	NEUTRAL	4.04677001
8522	ENTAILMENT	4.52335068
8523	NEUTRAL	4.36641456
8526	ENTAILMENT	4.09088862
8527	NEUTRAL	3.95417814
8531	NEUTRAL	1.58840819
8533	NEUTRAL	4.4007458
8534	NEUTRAL	4.49752055
8535	NEUTRAL	4.10323352
8539	NEUTRAL	3.83792535
8540	NEUTRAL	4.01585684
8542	ENTAILMENT	4.5213429
8544	ENTAILMENT	4.56652877
8545	ENTAILMENT	4.49374813
8546	ENTAILMENT	4.26542444
8547	ENTAILMENT	4.37308532
8549	ENTAILMENT	4.30492682
8550	CONTRADICTION	4.64505736
8552	NEUTRAL	4.23001143
8553	CONTRADICTION	4.28101933
8554	CONTRADICTION	3.79303921
8556	NEUTRAL	2.63835436
8557	NEUTRAL	2.8757689
8559	NEUTRAL	4.43866981
8560	NEUTRAL	4.47196407
8565	NEUTRAL	3.85613287
8568	NEUTRAL	2.25888706
8570	NEUTRAL	4.47445096
8573	NEUTRAL	3.77023489
8575	NEUTRAL	3.64368681
8577	NEUTRAL	4.45282143
8579	NEUTRAL	4.39395643
8580	NEUTRAL	4.25718098
8583	NEUTRAL	3.51725759
8585	ENTAILMENT	3.57036012
8587	NEUTRAL	4.23588834
8591	NEUTRAL	3.23776089
8592	NEUTRAL	2.93253397
8595	NEUTRAL	4.64755779
8599	NEUTRAL	3.64393289
8602	NEUTRAL	3.52152414
8603	NEUTRAL	3.95029917
8604	ENTAILMENT	4.84256237
8605	ENTAILMENT	4.75763887
8612	ENTAILMENT	4.67035743
8615	NEUTRAL	4.61113511
8616	NEUTRAL	3.94943764
8617	NEUTRAL	3.89441174
8619	NEUTRAL	3.88278712
8621	NEUTRAL	3.83860748
8623	NEUTRAL	3.97223703
8625	ENTAILMENT	4.09982283
8628	NEUTRAL	3.8987494
8634	NEUTRAL	3.96716088
8638	NEUTRAL	2.74469723
8640	NEUTRAL	4.6864147
8641	NEUTRAL	4.67724523
8642	NEUTRAL	4.57347391
8643	NEUTRAL	4.16085114
8644	NEUTRAL	4.43226408
8648	NEUTRAL	3.73997137
8650	NEUTRAL	4.17314559
8652	CONTRADICTION	4.40764394
8653	ENTAILMENT	4.3859369
8654	ENTAILMENT	4.21584899
8655	ENTAILMENT	4.06899111
8659	NEUTRAL	3.2525191
8661	NEUTRAL	4.71124328
8662	ENTAILMENT	4.58056547
8666	NEUTRAL	4.1118461
8667	NEUTRAL	2.83579096
8670	NEUTRAL	4.33676821
8671	NEUTRAL	4.37383316
8672	NEUTRAL	3.98371744
8673	NEUTRAL	3.36729664
8677	NEUTRAL	2.93541693
8681	ENTAILMENT	4.24289672
8682	NEUTRAL	3.00739978
8687	ENTAILMENT	4.55701749
8688	ENTAILMENT	4.61524515
8693	NEUTRAL	4.56945516
8694	NEUTRAL	4.38244402
8695	NEUTRAL	4.62849563
8698	NEUTRAL	4.64400143
8701	NEUTRAL	4.61473035
8703	NEUTRAL	3.8170914
8704	CONTRADICTION	4.47623382
8706	ENTAILMENT	4.39547228
8707	NEUTRAL	4.11045648
8710	NEUTRAL	4.17456695
8711	NEUTRAL	3.73507436
8713	NEUTRAL	3.62683175
8715	CONTRADICTION	3.81091305
8717	ENTAILMENT	4.50456781
8718	NEUTRAL	2.42602679
8720	NEUTRAL	1.50577533
8721	CONTRADICTION	3.08716431
8722	NEUTRAL	3.54436512
8723	NEUTRAL	4.52069448
8725	ENTAILMENT	3.86030837
8726	CONTRADICTION	3.45948395
8729	NEUTRAL	2.55864028
8730	NEUTRAL	2.0242183
8731	NEUTRAL	2.08308047
8732	NEUTRAL	4.58553482
8733	CONTRADICTION	4.28664301
8734	ENTAILMENT	4.69670728
8735	NEUTRAL	4.61539452
8736	NEUTRAL	4.41278629
8737	NEUTRAL	4.26779961
8740	NEUTRAL	4.47504697
8744	CONTRADICTION	4.33151045
8745	NEUTRAL	4.38044314
8747	NEUTRAL	4.24656431
8752	ENTAILMENT	4.4357193
8754	NEUTRAL	3.90384303
8755	NEUTRAL	3.80661795
8758	NEUTRAL	4.01343663
8761	NEUTRAL	4.42125861
8762	NEUTRAL	4.20087497
8763	NEUTRAL	3.32569051
8764	NEUTRAL	2.32953959
8765	NEUTRAL	3.18439062
8769	NEUTRAL	4.52135742
8770	NEUTRAL	4.58354526
8771	CONTRADICTION	4.0924158
8772	NEUTRAL	3.35576356
8773	NEUTRAL	3.36139193
8774	NEUTRAL	4.45423394
8776	NEUTRAL	3.91486795
8778	NEUTRAL	4.47815891
8780	NEUTRAL	4.25222097
8782	NEUTRAL	3.30212138
8785	NEUTRAL	3.88343112
8788	ENTAILMENT	4.65247891
8789	ENTAILMENT	4.61501236
8793	NEUTRAL	3.74038159
8795	ENTAILMENT	4.28823909
8797	ENTAILMENT	4.40004004
8798	CONTRADICTION	3.97518606
8799	ENTAILMENT	4.20801919
8802	ENTAILMENT	3.90231093
8803	NEUTRAL	4.16332893
8804	NEUTRAL	4.31903513
8807	CONTRADICTION	3.56331827
8808	NEUTRAL	3.70940911
8809	CONTRADICTION	3.05523925
8810	NEUTRAL	3.80110599
8811	NEUTRAL	3.72732085
8812	NEUTRAL	3.78417267
8817	ENTAILMENT	4.69082841
8818	ENTAILMENT	4.58073329
8819	ENTAILMENT	4.27032883
8820	NEUTRAL	3.87795557
8821	ENTAILMENT	4.67394578
8824	NEUTRAL	4.69995997
8825	NEUTRAL	4.55265916
8826	NEUTRAL	4.23014506
8827	NEUTRAL	3.96852096
8828	NEUTRAL	4.47146428
8829	NEUTRAL	4.28149106
8831	NEUTRAL	4.53249676
8833	NEUTRAL	4.73020085
8835	NEUTRAL	3.76474729
8837	NEUTRAL	4.16390205
8839	NEUTRAL	4.21361408
8840	NEUTRAL	4.30393069
8843	ENTAILMENT	4.76454932
8845	NEUTRAL	3.27423278
8847	NEUTRAL	3.6560007
8849	NEUTRAL	4.66006042
8850	NEUTRAL	4.73083181
8851	NEUTRAL	4.62673172
8853	NEUTRAL	4.68867446
8857	NEUTRAL	4.41075046
8860	NEUTRAL	4.75831289
8861	NEUTRAL	4.40246049
8863	NEUTRAL	3.45232324
8864	NEUTRAL	4.64473549
8865	NEUTRAL	3.84575982
8866	NEUTRAL	4.02935093
8868	NEUTRAL	4.34008587
8870	NEUTRAL	4.23661182
8871	NEUTRAL	4.48693661
8872	NEUTRAL	4.18928923
8874	NEUTRAL	4.25487495
8877	NEUTRAL	4.56686467
8880	NEUTRAL	3.56910536
8881	NEUTRAL	3.15612306
8882	NEUTRAL	3.49166789
8883	NEUTRAL	3.18153559
8884	NEUTRAL	3.44017152
8885	ENTAILMENT	4.6922606
8886	ENTAILMENT	4.66768204
8887	NEUTRAL	4.16480689
8889	NEUTRAL	1.98544062
8890	NEUTRAL	1.89910856
8891	NEUTRAL	1.67451127
8893	NEUTRAL	1.67535964
8895	CONTRADICTION	3.93821561
8896	NEUTRAL	4.66461316
8897	NEUTRAL	4.09295127
8898	NEUTRAL	3.84620105
8899	NEUTRAL	3.26208451
8900	ENTAILMENT	4.45421351
8904	ENTAILMENT	3.92435683
8905	ENTAILMENT	4.54187466
8906	NEUTRAL	4.25070388
8909	NEUTRAL	3.59471623
8910	NEUTRAL	3.27339193
8911	NEUTRAL	3.72313796
8912	ENTAILMENT	4.28846106
8919	NEUTRAL	3.49672116
8920	NEUTRAL	3.77595972
8921	NEUTRAL	4.6208494
8922	NEUTRAL	4.734948
8923	ENTAILMENT	4.40716063
8925	NEUTRAL	3.88987302
8927	NEUTRAL	4.27054932
8928	NEUTRAL	4.32576101
8929	NEUTRAL	4.40446433
8930	NEUTRAL	4.9163731
8931	NEUTRAL	4.90584896
8933	NEUTRAL	4.67033479
8935	NEUTRAL	4.47880831
8939	ENTAILMENT	4.82738189
8940	ENTAILMENT	4.78445628
8946	NEUTRAL	3.23325047
8947	NEUTRAL	3.23274256
8950	NEUTRAL	4.45961843
8951	NEUTRAL	4.37233281
8953	NEUTRAL	3.58453881
8954	NEUTRAL	3.55914597
8960	ENTAILMENT	4.7863602
8962	NEUTRAL	3.49291453
8968	NEUTRAL	4.33174201
8969	CONTRADICTION	4.04256449
8970	NEUTRAL	3.97280695
8971	CONTRADICTION	3.71605428
8974	NEUTRAL	4.02674788
8975	NEUTRAL	4.54486454
8979	NEUTRAL	4.04311743
8981	NEUTRAL	3.74096111
8984	ENTAILMENT	4.42376814
8985	CONTRADICTION	4.2271254
8989	NEUTRAL	4.03588757
8990	NEUTRAL	4.16031001
8991	NEUTRAL	3.74873924
8993	NEUTRAL	4.85311629
8995	NEUTRAL	4.18933303
8997	NEUTRAL	4.74128532
9002	NEUTRAL	3.85504495
9003	NEUTRAL	4.52223815
9004	NEUTRAL	3.98460826
9007	NEUTRAL	4.18374331
9008	ENTAILMENT	4.64180146
9009	NEUTRAL	3.96734125
9010	ENTAILMENT	4.74119673
9012	NEUTRAL	3.81348361
9013	NEUTRAL	4.29223791
9016	NEUTRAL	4.49863456
9018	NEUTRAL	3.34204702
9020	NEUTRAL	3.98209798
9022	NEUTRAL	4.65398124
9023	NEUTRAL	3.58813159
9025	NEUTRAL	4.53382142
9026	NEUTRAL	3.95041606
9027	NEUTRAL	3.89958042
9032	NEUTRAL	4.67903375
9034	NEUTRAL	4.43302373
9042	ENTAILMENT	4.46540773
9043	NEUTRAL	4.45327619
9047	NEUTRAL	4.1447326
9048	NEUTRAL	4.07836606
9049	NEUTRAL	4.53738098
9052	NEUTRAL	4.23219146
9055	NEUTRAL	4.46684755
9057	NEUTRAL	3.84516209
9059	CONTRADICTION	3.83436997
9060	NEUTRAL	4.08963238
9061	NEUTRAL	4.43718718
9062	NEUTRAL	3.7462425
9063	NEUTRAL	4.08443515
9064	NEUTRAL	3.8665982
9065	NEUTRAL	3.37628917
9072	NEUTRAL	2.96636062
9076	NEUTRAL	3.59145615
9079	ENTAILMENT	4.64347358
9081	NEUTRAL	4.39702333
9082	NEUTRAL	2.68817528
9084	NEUTRAL	4.00530144
9087	NEUTRAL	3.77506152
9088	CONTRADICTION	3.26383685
9089	NEUTRAL	2.42616251
9091	NEUTRAL	3.13419923
9092	NEUTRAL	2.88278835
9100	NEUTRAL	4.22070859
9104	CONTRADICTION	4.55919753
9105	NEUTRAL	3.45170115
9107	NEUTRAL	2.8631025
9111	NEUTRAL	3.29867206
9112	ENTAILMENT	4.39888592
9114	NEUTRAL	4.5614974
9115	CONTRADICTION	4.15846317
9116	NEUTRAL	3.58958445
9118	ENTAILMENT	4.05048583
9119	NEUTRAL	3.12088108
9120	NEUTRAL	3.83341764
9121	NEUTRAL	3.99233273
9122	NEUTRAL	3.40209124
9123	NEUTRAL	4.28852282
9124	NEUTRAL	3.90317566
9128	NEUTRAL	2.14962198
9130	NEUTRAL	4.4083492
9135	NEUTRAL	3.39125778
9138	NEUTRAL	4.3675517
9143	ENTAILMENT	4.72926378
9144	CONTRADICTION	3.8963762
9145	ENTAILMENT	4.6621147
9149	ENTAILMENT	4.39800052
9151	ENTAILMENT	4.66494217
9152	NEUTRAL	3.1562685
9154	NEUTRAL	2.85314779
9157	NEUTRAL	4.34158402
9158	CONTRADICTION	3.91968351
9162	NEUTRAL	3.88203781
9163	NEUTRAL	4.16621373
9164	NEUTRAL	3.66131506
9165	NEUTRAL	3.96590168
9166	NEUTRAL	4.26633248
9168	NEUTRAL	4.47291099
9170	NEUTRAL	4.37285007
9173	NEUTRAL	4.19851603
9174	NEUTRAL	4.37033537
9175	ENTAILMENT	4.49872093
9176	CONTRADICTION	3.58417781
9178	NEUTRAL	4.13627381
9179	NEUTRAL	3.74150741
9180	NEUTRAL	3.51117841
9182	NEUTRAL	3.25057457
9190	NEUTRAL	4.10940719
9191	NEUTRAL	4.05219634
9195	ENTAILMENT	3.60844286
9197	NEUTRAL	2.89763121
9199	NEUTRAL	2.69675859
9201	NEUTRAL	4.09894334
9202	NEUTRAL	4.73976356
9203	NEUTRAL	4.3622681
9204	NEUTRAL	4.69002987
9205	NEUTRAL	4.3285811
9207	NEUTRAL	3.95741583
9209	NEUTRAL	3.22766444
9210	NEUTRAL	3.97369309
9214	CONTRADICTION	3.90716808
9216	NEUTRAL	4.14549914
9217	NEUTRAL	4.14401158
9218	NEUTRAL	3.41426413
9219	NEUTRAL	4.19182067
9220	NEUTRAL	4.4171525
9221	CONTRADICTION	4.51454098
9225	NEUTRAL	3.01044367
9226	NEUTRAL	3.51758882
9227	NEUTRAL	2.95109204
9228	NEUTRAL	2.93647016
9229	NEUTRAL	4.30417135
9231	ENTAILMENT	4.40876311
9232	CONTRADICTION	4.22720464
9234	CONTRADICTION	3.58711897
9237	ENTAILMENT	4.13971501
9243	NEUTRAL	3.33935538
9244	NEUTRAL	3.56482749
9245	NEUTRAL	3.26764545
9246	NEUTRAL	3.82122064
9248	ENTAILMENT	4.48748193
9251	NEUTRAL	1.41582674
9252	NEUTRAL	1.3757115
9253	NEUTRAL	2.85878119
9256	NEUTRAL	4.07809291
9257	NEUTRAL	3.84892664
9258	NEUTRAL	4.22163238
9260	NEUTRAL	2.68228964
9261	NEUTRAL	2.83693512
9263	NEUTRAL	2.33997096
9265	NEUTRAL	4.19576903
9266	NEUTRAL	4.20863267
9267	ENTAILMENT	4.14398254
9268	CONTRADICTION	3.66806014
9270	CONTRADICTION	3.63063222
9271	NEUTRAL	2.59436261
9276	NEUTRAL	4.5064459
9277	NEUTRAL	4.35067941
9278	NEUTRAL	2.8793944
9279	NEUTRAL	4.20012836
9282	NEUTRAL	2.87115254
9283	NEUTRAL	4.73261515
9286	NEUTRAL	4.23108336
9289	NEUTRAL	3.8682462
9290	NEUTRAL	3.31981139
9291	NEUTRAL	3.96826159
9294	NEUTRAL	4.32740262
9296	NEUTRAL	3.94375218
9298	NEUTRAL	3.66762212
9301	ENTAILMENT	4.5509265
9302	ENTAILMENT	4.54931221
9304	CONTRADICTION	4.23889889
9306	NEUTRAL	3.36730451
9310	NEUTRAL	4.54722446
9311	NEUTRAL	4.17229365
9312	ENTAILMENT	4.15822866
9316	NEUTRAL	2.86172838
9317	NEUTRAL	3.61743023
9318	NEUTRAL	2.73081052
9320	ENTAILMENT	4.62128078
9321	ENTAILMENT	4.81657968
9322	NEUTRAL	4.05388002
9324	NEUTRAL	3.25311904
9325	NEUTRAL	3.26072098
9331	NEUTRAL	4.03181641
9332	ENTAILMENT	4.79956638
9333	NEUTRAL	4.63178474
9334	ENTAILMENT	4.39511842
9339	ENTAILMENT	4.59613894
9340	NEUTRAL	4.50671118
9341	NEUTRAL	4.64353707
9345	NEUTRAL	3.61890794
9346	NEUTRAL	3.63323231
9347	NEUTRAL	3.63869236
9348	NEUTRAL	4.37833669
9352	NEUTRAL	3.68488125
9353	NEUTRAL	3.74010229
9355	NEUTRAL	3.52482187
9357	NEUTRAL	4.79663285
9358	NEUTRAL	4.78468169
9360	CONTRADICTION	4.8409845
9363	NEUTRAL	4.53885673
9364	NEUTRAL	4.32701873
9365	NEUTRAL	4.59054921
9366	ENTAILMENT	4.41331586
9372	NEUTRAL	3.25872797
9376	ENTAILMENT	4.72400134
9378	ENTAILMENT	4.7471386
9379	NEUTRAL	3.98404842
9381	NEUTRAL	3.99371915
9382	NEUTRAL	3.69077636
9383	NEUTRAL	3.96571441
9384	ENTAILMENT	4.50009259
9390	NEUTRAL	3.21771711
9392	NEUTRAL	3.85004483
9396	ENTAILMENT	4.4561829
9397	NEUTRAL	4.06280267
9398	NEUTRAL	3.25604519
9399	NEUTRAL	3.60981821
9403	ENTAILMENT	4.21852733
9404	ENTAILMENT	4.80750766
9405	ENTAILMENT	4.75678989
9406	NEUTRAL	1.70317514
9409	NEUTRAL	4.06580781
9410	NEUTRAL	1.6859031
9411	NEUTRAL	4.23922421
9415	NEUTRAL	3.90972092
9416	NEUTRAL	3.94026153
9417	NEUTRAL	3.95742567
9418	NEUTRAL	3.86027663
9419	NEUTRAL	3.94370198
9420	ENTAILMENT	4.75599555
9421	ENTAILMENT	4.74801711
9422	ENTAILMENT	4.54144156
9428	NEUTRAL	2.44665735
9429	NEUTRAL	4.44250277
9432	ENTAILMENT	4.68302174
9440	NEUTRAL	4.51742234
9441	NEUTRAL	4.19263175
9443	NEUTRAL	2.92775656
9446	NEUTRAL	3.35018639
9450	NEUTRAL	3.71445722
9454	NEUTRAL	3.78129869
9458	NEUTRAL	4.83269157
9459	NEUTRAL	4.76155304
9460	NEUTRAL	4.68818648
9463	NEUTRAL	3.87867634
9464	NEUTRAL	3.19759754
9466	NEUTRAL	4.13450203
9468	ENTAILMENT	4.61935175
9470	NEUTRAL	4.4094669
9472	NEUTRAL	3.94115037
9474	NEUTRAL	4.05895667
9476	NEUTRAL	4.33935501
9477	NEUTRAL	4.26767313
9478	ENTAILMENT	4.17473921
9479	NEUTRAL	3.89999433
9480	NEUTRAL	3.89378817
9481	NEUTRAL	3.96194224
9483	NEUTRAL	3.65295324
9484	NEUTRAL	2.90562983
9485	ENTAILMENT	4.72920521
9486	CONTRADICTION	4.36813663
9487	ENTAILMENT	4.58109356
9491	ENTAILMENT	4.46748835
9494	CONTRADICTION	4.65685546
9498	NEUTRAL	2.92758861
9501	NEUTRAL	3.00280951
9503	NEUTRAL	4.67441481
9505	NEUTRAL	4.21064708
9507	NEUTRAL	2.55020278
9508	CONTRADICTION	3.05561649
9509	ENTAILMENT	4.03374495
9511	ENTAILMENT	4.08424198
9513	NEUTRAL	3.83013418
9514	NEUTRAL	4.19879657
9518	NEUTRAL	4.01557754
9519	NEUTRAL	3.28239307
9520	NEUTRAL	3.91708735
9521	NEUTRAL	4.42823894
9522	NEUTRAL	4.14879638
9523	NEUTRAL	4.34234194
9527	NEUTRAL	3.68649824
9528	NEUTRAL	3.77532975
9533	CONTRADICTION	4.57449883
9534	NEUTRAL	3.81577364
9536	NEUTRAL	4.0388531
9539	ENTAILMENT	4.96811924
9543	NEUTRAL	4.526093
9546	NEUTRAL	4.25533783
9547	NEUTRAL	4.45427922
9548	NEUTRAL	4.51852257
9550	ENTAILMENT	4.59966971
9552	ENTAILMENT	4.57619778
9553	ENTAILMENT	4.40538245
9559	ENTAILMENT	4.68280568
9560	ENTAILMENT	4.49507894
9564	CONTRADICTION	3.69750224
9566	ENTAILMENT	4.57647659
9568	NEUTRAL	4.49903001
9573	NEUTRAL	2.91477431
9575	NEUTRAL	4.30431753
9582	NEUTRAL	3.46836599
9585	CONTRADICTION	3.52999301
9586	NEUTRAL	4.2189437
9587	NEUTRAL	4.44684068
9588	NEUTRAL	3.95744043
9589	NEUTRAL	3.25224201
9590	NEUTRAL	3.21398111
9595	NEUTRAL	4.2914566
9596	CONTRADICTION	3.69551219
9597	NEUTRAL	4.2361701
9598	NEUTRAL	4.25378777
9601	NEUTRAL	3.99390347
9603	NEUTRAL	3.8579711
9606	NEUTRAL	4.69241489
9608	CONTRADICTION	4.17630625
9611	CONTRADICTION	3.50988082
9612	NEUTRAL	4.16418234
9613	ENTAILMENT	4.59646524
9614	ENTAILMENT	4.54975934
9618	NEUTRAL	3.18166675
9619	NEUTRAL	3.65497184
9620	NEUTRAL	3.63109338
9621	ENTAILMENT	4.27227952
9622	NEUTRAL	4.67082326
9625	ENTAILMENT	4.57983436
9626	NEUTRAL	4.52593034
9628	NEUTRAL	4.39343449
9629	NEUTRAL	4.08800898
9630	NEUTRAL	4.52849131
9633	NEUTRAL	4.60941254
9634	NEUTRAL	4.60585668
9637	NEUTRAL	3.66729138
9640	ENTAILMENT	4.4909556
9642	NEUTRAL	4.54393805
9647	NEUTRAL	3.17147605
9648	NEUTRAL	3.78215604
9649	NEUTRAL	2.76208186
9652	NEUTRAL	4.35771117
9654	ENTAILMENT	4.74216875
9655	NEUTRAL	3.6183833
9658	NEUTRAL	3.75878032
9660	ENTAILMENT	4.84386562
9661	NEUTRAL	4.47155852
9663	ENTAILMENT	4.68510604
9664	ENTAILMENT	4.69680227
9670	CONTRADICTION	4.77396831
9671	NEUTRAL	4.30844479
9672	NEUTRAL	4.67905122
9673	NEUTRAL	3.75269523
9674	NEUTRAL	3.88200951
9679	ENTAILMENT	4.55782612
9681	ENTAILMENT	4.71105552
9682	NEUTRAL	3.4225888
9683	NEUTRAL	3.59749669
9685	NEUTRAL	3.73912855
9686	NEUTRAL	3.43223148
9688	CONTRADICTION	4.15770303
9690	NEUTRAL	4.63091706
9693	NEUTRAL	4.41418181
9696	NEUTRAL	4.10560401
9705	NEUTRAL	4.37277821
9707	NEUTRAL	4.36278881
9711	NEUTRAL	3.7924779
9712	NEUTRAL	3.80633397
9714	NEUTRAL	4.73934128
9716	ENTAILMENT	4.4840678
9724	NEUTRAL	4.04545471
9725	ENTAILMENT	4.73907158
9727	NEUTRAL	3.32995116
9728	NEUTRAL	2.95155664
9729	NEUTRAL	4.33752122
9732	NEUTRAL	4.52310632
9734	ENTAILMENT	4.15050811
9735	ENTAILMENT	4.12800254
9737	ENTAILMENT	4.44455755
9739	NEUTRAL	3.11175616
9740	ENTAILMENT	4.41910343
9741	ENTAILMENT	4.45723563
9742	ENTAILMENT	4.27483187
9743	ENTAILMENT	4.9254402
9750	NEUTRAL	4.4474928
9751	ENTAILMENT	4.44147588
9754	NEUTRAL	4.02331727
9755	NEUTRAL	4.17699848
9756	NEUTRAL	4.17127143
9761	NEUTRAL	3.13520348
9762	NEUTRAL	1.00965744
9767	NEUTRAL	3.29198801
9768	ENTAILMENT	3.18441252
9772	NEUTRAL	2.21956284
9775	NEUTRAL	2.83600222
9777	NEUTRAL	2.60201781
9779	NEUTRAL	1.71417398
9781	NEUTRAL	4.0579128
9782	ENTAILMENT	2.59413744
9783	NEUTRAL	2.01950572
9785	NEUTRAL	2.98115919
9787	NEUTRAL	1.89533565
9790	NEUTRAL	3.35250447
9791	NEUTRAL	3.05638377
9792	NEUTRAL	2.54955595
9793	NEUTRAL	2.67336122
9794	NEUTRAL	1.96675238
9796	NEUTRAL	2.18748595
9797	NEUTRAL	1.24237208
9798	NEUTRAL	4.1597236
9802	NEUTRAL	2.82912389
9804	NEUTRAL	1.88448348
9807	NEUTRAL	3.34960736
9808	NEUTRAL	1.39577558
9809	NEUTRAL	3.24444026
9810	NEUTRAL	2.29531097
9812	NEUTRAL	1.79857258
9813	NEUTRAL	3.5268166
9818	NEUTRAL	3.58614277
9819	NEUTRAL	3.00838127
9823	CONTRADICTION	2.63894397
9824	NEUTRAL	1.8144181
9826	NEUTRAL	2.06495391
9828	NEUTRAL	3.4416736
9830	NEUTRAL	2.87818406
9831	NEUTRAL	1.54483748
9832	NEUTRAL	2.15703676
9833	NEUTRAL	3.06746972
9834	NEUTRAL	2.03606401
9835	NEUTRAL	2.19579659
9837	NEUTRAL	4.15879809
9842	NEUTRAL	2.55224402
9845	NEUTRAL	1.9785116
9848	NEUTRAL	1.18178032
9849	NEUTRAL	2.5813293
9850	NEUTRAL	2.17627967
9852	NEUTRAL	2.68906364
9854	NEUTRAL	1.14007195
9855	NEUTRAL	1.48851005
9857	NEUTRAL	1.95299277
9858	NEUTRAL	2.87722532
